time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_hit_woodwork,statistics_big_chance_missed,statistics_punches,statistics_clearance_off_line,statistics_penalty_conceded,statistics_good_high_claim,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_penalty_won,statistics_error_lead_to_a_goal,statistics_penalty_miss,statistics_own_goals,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_expected_goals,statistics_expected_assists
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Alvaro,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Jefferson Paulino,12,G,FALSE,TRUE,18,9,15,6,NA,NA,NA,2,4,90,23,6.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Marcinho,2,D,FALSE,NA,44,34,10,2,3,3,2,NA,NA,90,73,6.4,22,11,3,NA,4,1,1,NA,3,1,NA,NA,NA,2,NA,1,1,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Claudinho,3,D,FALSE,NA,36,31,5,2,2,4,1,NA,NA,81,41,6.3,5,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Luiz Gustavo,4,D,FALSE,NA,34,25,9,4,3,2,1,NA,NA,90,41,6.3,10,NA,NA,2,3,NA,NA,2,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Guilherme Lazaroni,6,D,FALSE,NA,11,7,2,NA,1,1,NA,NA,NA,45,32,6.1,16,2,NA,1,5,1,NA,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,José Aldo,10,M,FALSE,NA,25,21,5,3,10,1,4,NA,NA,90,46,8.6,8,5,2,2,4,NA,NA,1,2,4,1,NA,5,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Xavier,5,M,FALSE,NA,29,24,NA,NA,2,NA,1,NA,NA,61,34,6.5,5,NA,NA,1,4,NA,NA,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Yann Rollim,8,M,FALSE,NA,51,43,13,9,7,NA,5,NA,NA,90,61,6.9,9,NA,NA,1,5,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Thonny Anderson,9,F,FALSE,NA,24,18,1,1,3,NA,1,NA,NA,90,40,6.6,15,1,NA,1,8,2,NA,NA,2,NA,2,1,NA,1,NA,2,2,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Leozinho,11,F,FALSE,NA,24,22,1,1,4,NA,3,NA,NA,75,32,7.1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Gabriel Falcão,7,F,FALSE,NA,21,19,3,2,1,NA,NA,NA,NA,61,28,7.6,6,NA,NA,NA,2,2,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Kauan Richard,16,M,TRUE,NA,16,13,2,1,NA,NA,NA,NA,NA,45,26,6.6,5,1,NA,1,3,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Salatiel,23,F,TRUE,NA,5,5,1,1,1,NA,NA,NA,NA,29,13,7.3,2,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,2,1,2,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Neto Berola,17,F,TRUE,NA,9,7,1,NA,NA,NA,NA,NA,NA,29,15,7.1,5,1,1,1,3,1,NA,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Vinicius Paiva,21,F,TRUE,NA,3,1,1,NA,NA,NA,NA,NA,NA,15,10,6.9,7,1,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Mineiro,22,M,TRUE,NA,4,4,NA,NA,NA,1,NA,NA,NA,9,8,6.6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Saulo,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Pedro Libardoni,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Erik do Nascimento,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Léo Duarte,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Miqueias,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Matheus Aluisio,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,51,away,Vila Nova FC,Ituano,Estádio Onésio Brasileiro Alvarenga,Brasileirão Série B,3,4,Rafael Lacerda,Mazola Júnior,Alvaro,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Wesley,1,G,FALSE,NA,10,5,4,NA,NA,NA,NA,NA,2,90,21,6.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Marcinho,2,D,FALSE,NA,27,22,5,2,1,1,NA,NA,NA,67,58,6.8,19,9,1,1,5,2,NA,NA,1,4,NA,NA,1,NA,NA,1,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Erik do Nascimento,3,D,FALSE,NA,37,31,3,NA,3,2,1,NA,NA,90,41,6.5,6,NA,NA,NA,2,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Luiz Gustavo,4,D,FALSE,NA,35,29,4,1,6,6,1,NA,NA,90,56,7.5,6,NA,NA,1,3,3,3,3,1,NA,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Kauan Richard,6,D,FALSE,NA,42,36,3,1,3,2,1,NA,NA,78,64,7,11,NA,NA,NA,3,NA,NA,3,3,1,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Rodrigo,5,M,FALSE,TRUE,38,33,1,1,4,NA,1,NA,NA,90,47,6.7,6,NA,NA,NA,5,NA,NA,1,5,2,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Victor Reis,8,M,FALSE,NA,31,26,2,NA,5,NA,2,NA,NA,67,46,6.8,9,NA,NA,NA,5,3,2,1,3,1,NA,NA,1,NA,NA,1,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Bruno Xavier,11,M,FALSE,NA,10,9,1,1,2,NA,1,NA,NA,90,22,6.9,5,1,1,NA,4,3,1,NA,NA,NA,NA,1,NA,1,NA,1,2,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Vinicius Paiva,7,F,FALSE,NA,34,30,1,NA,5,2,2,NA,NA,90,58,7.1,19,5,1,NA,4,4,2,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Alvaro,9,F,FALSE,NA,17,13,NA,NA,8,1,1,NA,NA,78,28,7.2,6,NA,NA,NA,2,2,1,NA,1,NA,4,NA,2,1,NA,NA,1,NA,2,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Neto Berola,10,F,FALSE,NA,13,9,2,2,3,NA,2,NA,NA,56,20,6.9,5,NA,NA,NA,1,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Mineiro,23,M,TRUE,NA,9,7,NA,NA,3,NA,2,NA,NA,34,17,6.9,5,3,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Léo Duarte,13,D,TRUE,NA,7,5,1,NA,1,NA,NA,NA,NA,23,14,6.6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Matheus Aluisio,18,M,TRUE,NA,7,7,1,1,NA,NA,NA,NA,NA,23,8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Guilherme Lazaroni,16,D,TRUE,NA,4,4,NA,NA,NA,NA,NA,NA,NA,12,9,6.5,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Salatiel,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5.1,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Jefferson Paulino,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Saulo,30,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Guilherme Mariano,15,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Claudinho,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Xavier,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Miqueias,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,52,home,Ituano,Amazonas FC,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Eduardo Barros,Pablo Diogo,21,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2025,1,away,Rio Claro FC,Ituano,Estádio Dr. Augusto Schmidt Filho,"Paulista, Série A2",1,1,André Gaspar,Mazola Júnior,Jefferson Paulino,12,G,FALSE,NA,8,5,5,2,0,0,0,2,4,90,13,7,4,0,0,1,1,0,0,2,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA
Ituano,2025,1,away,Rio Claro FC,Ituano,Estádio Dr. Augusto Schmidt Filho,"Paulista, Série A2",1,1,André Gaspar,Mazola Júnior,Thassio,2,D,FALSE,NA,20,11,4,1,7,3,0,NA,NA,90,32,7.1,14,1,1,0,7,0,0,1,2,3,4,1,0,NA,0,NA,0,0,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0.12
Ituano,2025,1,away,Rio Claro FC,Ituano,Estádio Dr. Augusto Schmidt Filho,"Paulista, Série A2",1,1,André Gaspar,Mazola Júnior,Luiz Gustavo,3,D,FALSE,NA,27,17,9,6,9,9,1,NA,NA,90,42,7.4,14,0,0,3,5,0,0,3,0,NA,6,0,0,1,1,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.03,NA
Ituano,2025,1,away,Rio Claro FC,Ituano,Estádio Dr. Augusto Schmidt Filho,"Paulista, Série A2",1,1,André Gaspar,Mazola Júnior,Matheus Mancini,4,D,FALSE,NA,20,17,1,0,10,4,0,NA,NA,90,31,6.5,2,0,0,1,5,2,2,1,1,NA,2,3,0,1,1,NA,1,0,1,0,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,0.84,NA
Ituano,2025,1,away,Rio Claro FC,Ituano,Estádio Dr. Augusto Schmidt Filho,"Paulista, Série A2",1,1,André Gaspar,Mazola Júnior,Helder Santos,6,D,FALSE,NA,32,24,5,2,4,2,1,NA,NA,90,41,7.1,12,0,0,1,6,0,0,3,1,2,1,2,0,NA,1,NA,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,0,0.45
Ituano,2025,1,away,Rio Claro FC,Ituano,Estádio Dr. Augusto Schmidt Filho,"Paulista, Série A2",1,1,André Gaspar,Mazola Júnior,Kaio Mendes,8,M,FALSE,NA,11,7,1,0,0,0,0,NA,NA,25,12,4,6,0,0,1,9,0,0,NA,3,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA
